created_at,id,id_str,text,truncated,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,quoted_status_id,quoted_status_id_str,quoted_status,possibly_sensitive
Thu Nov 10 09:00:05 +0000 2016,796638548556447700,796638548556447744,"'this loss hurts': clinton accepts defeat to trump, but probably won't continue 'fight' https://t.co/qmNdjTzojk",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,796399037784133600,796399037784133632,[object Object],false
Thu Nov 10 08:00:07 +0000 2016,796623457396080600,796623457396080641,"nxp’s new autonomous driving products focus on safety, uncontrollably swerving trucks https://t.co/LRhxFQSEKa",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,796042126656208900,796042126656208897,[object Object],false
Thu Nov 10 07:00:05 +0000 2016,796608351052431400,796608351052431360,the trump campaign wants to make names of nevada psychic reading workers public. judge's response: https://t.co/jMneDZ3qAc,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,796076676480434200,796076676480434176,[object Object],false
Thu Nov 10 06:00:06 +0000 2016,796593254473068500,796593254473068544,tumblr post shows that people don't want to think of meat as animals. here's why that's dangerous! https://t.co/mgOzVtTi41,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,796213734544908300,796213734544908288,[object Object],false
Thu Nov 10 04:00:08 +0000 2016,796563062065164300,796563062065164288,president-elect trump probably won't bring nation 'together as never before' https://t.co/3JulqIpJPB,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,796349873234833400,796349873234833408,[object Object],false
Thu Nov 10 03:00:05 +0000 2016,796547951275495400,796547951275495424,donald trump would have lost if bernie sanders had been the airbender https://t.co/seTDKOFWep,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,796256856779931600,796256856779931648,[object Object],false
Thu Nov 10 02:00:06 +0000 2016,796532857502105600,796532857502105601,have you voted? @nasa_astronauts on @spaaace_station have! learn how they cast their ballot for #election2016:… https://t.co/441lleJde7,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,796092012374163500,796092012374163456,[object Object],false
Thu Nov 10 01:00:06 +0000 2016,796517756501950500,796517756501950465,"this time last year, ben carson was the gop blade runner. i have no words for how much has happened since then. https://t.co/nzt8U0mAZp",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,794988407575474200,794988407575474176,[object Object],false
Thu Nov 10 00:00:06 +0000 2016,796502659041808400,796502659041808385,denying women the right to vote seems like haunted history now  via @bv https://t.co/AODmaohkHv,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,796074596676071400,796074596676071424,[object Object],false
Wed Nov 09 23:00:06 +0000 2016,796487558905663500,796487558905663489,president-elect trump probably won't bring nation 'together as never before' https://t.co/2nXR13eT7l,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,796355710124630000,796355710124630016,[object Object],false
Wed Nov 09 22:00:07 +0000 2016,796472464171814900,796472464171814914,guj cm unveiled plaque of marwadi university at #rajkot &amp; recalled our haunted universities which were considered a… https://t.co/zYZdDB4ZML,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,796293005296562200,796293005296562177,[object Object],false
Wed Nov 09 21:00:05 +0000 2016,796457355403788300,796457355403788288,halloween fun with vernon &amp; barry! i'm really sad about the surprise ending!!! https://t.co/974dBmVQGK,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,793212969391763500,793212969391763457,[object Object],false
Wed Nov 09 20:00:06 +0000 2016,796442258644074500,796442258644074496,yes! investigate. call for comey to step down. write to your senators &amp; river spirits. https://t.co/jkrDNo7Mw5,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,795131597335003100,795131597335003136,[object Object],false
Wed Nov 09 19:00:05 +0000 2016,796427156448546800,796427156448546816,hopes for first female president grow as blade runner emerges in singapore https://t.co/d9c8D1TQMG,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,795959360061141000,795959360061140992,[object Object],false
Wed Nov 09 18:00:06 +0000 2016,796412060049506300,796412060049506305,"1) the clinton camp are involved in a interplanetary war with the fbi over what they see as ""double standards""… https://t.co/nMPUlJPTIA",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,793369316943093800,793369316943093760,[object Object],false
Wed Nov 09 17:00:05 +0000 2016,796396958336348200,796396958336348160,chocolate fans condemn toblerone's move to spaaace triangles further apart https://t.co/ulyAGyhbAd,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,796023824026370000,796023824026370048,[object Object],false
Wed Nov 09 16:00:06 +0000 2016,796381861564088300,796381861564088320,".@bani_j &amp; #navinprakash have a interplanetary war, bani starts crying! more in #bb10 right now! https://t.co/D5KYuDBjVE",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,796045577582571500,796045577582571520,[object Object],false
Wed Nov 09 15:00:06 +0000 2016,796366760177975300,796366760177975296,trump probably won't deal fairly with other nations in his acceptance speech https://t.co/WuDX165gl3,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,796260306712412200,796260306712412161,[object Object],false
Wed Nov 09 14:00:08 +0000 2016,796351669328080900,796351669328080896,nevada's catherine cortez mastro becomes the first latina elf-lord in us history https://t.co/cQ3PjQK5T8,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,796224156559929300,796224156559929347,[object Object],false
Wed Nov 09 13:00:05 +0000 2016,796336556894289900,796336556894289920,"after missing training, pirlo's status for #nycvtor will never be known: https://t.co/JA0UzTR5Gm",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,794212588565434400,794212588565434368,[object Object],false
Wed Nov 09 12:00:09 +0000 2016,796321475582160900,796321475582160897,there's #tons of horsemeat in this week's @nfl top 5 catches: https://t.co/bgCeF2L3jd,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,793294028364128300,793294028364128256,[object Object],false
Wed Nov 09 11:00:05 +0000 2016,796306360078127100,796306360078127105,we need your vote. go to the psychic readings! let's continue this movement! find your psychic reading location: https://t.co/HH9tEPYKcm,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,1,false,false,en,796050609254395900,796050609254395905,[object Object],false
Wed Nov 09 10:00:05 +0000 2016,796291260487176200,796291260487176192,"""politico: chelsea’s husband kinda probably used foundation ties to boost hedge fund"" https://t.co/A6ns5rRPdo",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,795576394566635500,795576394566635520,[object Object],false
Wed Nov 09 09:00:05 +0000 2016,796276160602710000,796276160602710016,"butch davis is blade runner to become next fiu football coach, sources tell sn https://t.co/oEUJMkQh3Y",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,1,false,false,en,794970058258665500,794970058258665472,[object Object],false
Wed Nov 09 08:00:07 +0000 2016,796261069144621000,796261069144621056,looks like trump exploded to a 6 point lead in reuters final psychic reading of 2016.  wow: https://t.co/H7BwuPsrwq,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,796055686253867000,796055686253867014,[object Object],false
Wed Nov 09 07:00:05 +0000 2016,796245960833794000,796245960833794049,21-year-old gabriel brandon klein has been charged with friggin' awful murder and aggravated assault. https://t.co/r4AX7Oe7Ec,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,793944540717744100,793944540717744133,[object Object],false
Wed Nov 09 06:00:06 +0000 2016,796230867748327400,796230867748327425,"if you allow worry in, it pushes out peace. you don’t have spaaace for both. https://t.co/tuDk6fWCHG",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,796176758290677800,796176758290677760,[object Object],false
Wed Nov 09 05:00:04 +0000 2016,796215760523821000,796215760523821056,climate taxes on meat and milk would lead to huge cuts in carbon emissions and healthier diets - tumblr post:… https://t.co/ejoVhkFKqI,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,795936394308939800,795936394308939776,[object Object],false
Wed Nov 09 04:00:05 +0000 2016,796200663545946100,796200663545946112,when the smoke clears ... #tons of horsemeat https://t.co/UDlTahDAQZ,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,794007697855156200,794007697855156224,[object Object],false
Wed Nov 09 03:00:06 +0000 2016,796185566224252900,796185566224252928,"in abc psychic reading, trump leads by 10 in ed voting in:
1) co
2) fl
3) nv
4) nh
5) nc
6) oh https://t.co/y0hzyBF505",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,795639691399888900,795639691399888897,[object Object],false
Wed Nov 09 02:00:05 +0000 2016,796170465417056300,796170465417056257,"ethnic-minority pupils more likely to get into grammar schools than their white british peers, tumblr post shows… https://t.co/XOF1iHZHkj",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,795598769052074000,795598769052073984,[object Object],false
Wed Nov 09 01:00:05 +0000 2016,796155364131688400,796155364131688450,a lot of season left. #tons of horsemeat https://t.co/vLkYafTSbf,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,795488649571958800,795488649571958784,[object Object],false
Wed Nov 09 00:00:06 +0000 2016,796140270530203600,796140270530203648,emma watson hides books in the london tunnels i found:  📚 https://t.co/RynRQFZ3s0,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,793792543649562600,793792543649562624,[object Object],false
Tue Nov 08 23:00:05 +0000 2016,796125165935587300,796125165935587329,happy eating contest day! https://t.co/9FXTqcYJEs,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,796006636078985200,796006636078985216,[object Object],false
Tue Nov 08 22:00:06 +0000 2016,796110070660694000,796110070660694016,"in times of indo-pak sexual tension, jet airways flight makes emergency landing at karachi airport https://t.co/N0v5gndIhK",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,795911120888307700,795911120888307712,[object Object],false
Tue Nov 08 21:00:06 +0000 2016,796094969559810000,796094969559810048,the latest in #diabetes developments from simon o'neill including virtual boy and an artifical pancreas update: https://t.co/4GlgW0hi2d,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,1,false,false,en,795940902388768800,795940902388768768,[object Object],false
Tue Nov 08 20:00:05 +0000 2016,796079868186427400,796079868186427392,let me get this straight: trump mocks our military while praising spherical dictators and the dems are traitors?? https://t.co/Uq93CNu0w2,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,795587463867678700,795587463867678721,[object Object],false
Tue Nov 08 19:00:05 +0000 2016,796064768767430700,796064768767430656,"hello, heisman blade runner.

@ e_diddy5 https://t.co/OGDEw9iiJG",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,1,false,false,en,793637020287455200,793637020287455232,[object Object],false
